10.00   0.8827  3.5843   1.0823 .80313495E-01 .40936759E+00 1.705352e+00 .38372937E+01 .82161987E+01 .21928820E+02 .46684141E+02 .56314262E+02 1.0579954     0.16569   3.797  -1.784
10.00   0.8812  3.5775   0.9808 .82175526E-01 .42706232E+00 1.793021e+00 .41387251E+01 .98842064E+01 .26246825E+02 .57213053E+02 .69656690E+02 1.0580070     0.16711   3.973  -1.968
10.00   0.8801  3.5714   0.8950 .82146898E-01 .42909515E+00 1.814040e+00 .42908649E+01 .11478039E+02 .30330838E+02 .67561601E+02 .82977705E+02 1.0580136     0.16816   4.151  -2.120
10.00   0.8790  3.5654   0.8152 .81699590E-01 .41502251E+00 1.766340e+00 .42870749E+01 .12775070E+02 .34396920E+02 .78299296E+02 .97037187E+02 1.0580187     0.16920   4.350  -2.259
10.00   0.8778  3.5569   0.7209 .73845540E-01 .35098248E+00 1.507792e+00 .38092514E+01 .13138099E+02 .38744372E+02 .91014389E+02 .11433708E+03 1.0580233     0.17034   4.700  -2.408
10.00   0.8764  3.5523   0.6441 .72757419E-01 .33107865E+00 1.429380e+00 .36984588E+01 .13755154E+02 .45038952E+02 .10633104E+03 .13487012E+03 1.0580276     0.17167   4.937  -2.552
10.00   0.8745  3.5453   0.5587 .66811383E-01 .28372962E+00 1.230499e+00 .33146399E+01 .13745352E+02 .52921255E+02 .12553558E+03 .16161994E+03 1.0580320     0.17347   5.296  -2.693
10.00   0.8723  3.5382   0.4734 .61585705E-01 .24176847E+00 1.046001e+00 .29547829E+01 .13559111E+02 .61363899E+02 .14625488E+03 .19111625E+03 1.0580363     0.17555   5.654  -2.833
10.00   0.8693  3.5324   0.3933 .60158820E-01 .21746888E+00 9.353589e-01 .27684793E+01 .13667557E+02 .70449760E+02 .16855262E+03 .22290584E+03 1.0580407     0.17839   5.943  -2.971
10.00   0.8656  3.5250   0.3095 .57051215E-01 .18295972E+00 7.782542e-01 .24268260E+01 .13218904E+02 .80240208E+02 .19290001E+03 .25897091E+03 1.0580453     0.18189   6.305  -3.102
10.00   0.8609  3.5171   0.2245 .54385602E-01 .15277753E+00 6.338137e-01 .20829930E+01 .12606515E+02 .90839342E+02 .21948274E+03 .29934468E+03 1.0580499     0.18633   6.686  -3.230
10.00   0.8537  3.5115   0.1425 .55784932E-01 .14129662E+00 5.745758e-01 .19588106E+01 .12759393E+02 .10363153E+03 .25127200E+03 .34649562E+03 1.0580554     0.19314   6.951  -3.370
10.00   0.8476  3.5034   0.0547 .54002370E-01 .11686232E+00 4.680320e-01 .16810712E+01 .12158673E+02 .11710130E+03 .28535553E+03 .39971392E+03 1.0580592     0.19891   7.329  -3.500
10.00   0.8464  3.5125   0.1488 .56031538E-01 .14463667E+00 5.900751e-01 .19985949E+01 .12849631E+02 .10216896E+03 .24757121E+03 .34072523E+03 1.0580600     0.20005   6.904  -3.355
10.00   0.8456  3.5039   0.0577 .54267322E-01 .11863338E+00 4.752868e-01 .17016860E+01 .12229189E+02 .11655860E+03 .28394614E+03 .39735830E+03 1.0580604     0.20080   7.306  -3.495
10.00   0.8451  3.4953  -0.0273 .52180649E-01 .94805533E-01 3.791952e-01 .14335739E+01 .11490598E+02 .13081698E+03 .32034724E+03 .45568786E+03 1.0580608     0.20127   7.700  -3.621
10.00   0.8434  3.4871  -0.1122 .50398425E-01 .77154463E-01 3.093514e-01 .12305860E+01 .11106674E+02 .14684702E+03 .36136036E+03 .52194795E+03 1.0580614     0.20288   8.068  -3.749
10.00   0.8436  3.4872  -0.1113 .50452359E-01 .77386784E-01 3.102725e-01 .12334910E+01 .11118468E+02 .14671737E+03 .36102004E+03 .52136008E+03 1.0580614     0.20269   8.063  -3.748
10.00   0.8415  3.4857  -0.1315 .50445104E-01 .75199689E-01 3.016529e-01 .12103178E+01 .11117533E+02 .15112123E+03 .37218473E+03 .53897231E+03 1.0580621     0.20468   8.130  -3.781
10.00   0.8394  3.4843  -0.1508 .50446805E-01 .73306404E-01 2.941845e-01 .11905066E+01 .11117075E+02 .15551326E+03 .38331610E+03 .55652231E+03 1.0580628     0.20666   8.192  -3.813
10.00   0.8373  3.4828  -0.1705 .50277709E-01 .71179637E-01 2.857662e-01 .11670659E+01 .11077258E+02 .15998205E+03 .39467683E+03 .57459336E+03 1.0580635     0.20865   8.258  -3.844
10.00   0.8350  3.4814  -0.1900 .50174966E-01 .69414288E-01 2.787676e-01 .11482122E+01 .11050603E+02 .16461790E+03 .40644486E+03 .59324048E+03 1.0580642     0.21082   8.320  -3.876
10.00   0.8327  3.4800  -0.2095 .50017161E-01 .67706693E-01 2.719768e-01 .11297830E+01 .11010187E+02 .16938164E+03 .41854673E+03 .61246276E+03 1.0580649     0.21300   8.381  -3.908
10.00   0.8301  3.4786  -0.2291 .49790409E-01 .66040323E-01 2.653259e-01 .11115127E+01 .10952923E+02 .17423669E+03 .43089270E+03 .63213219E+03 1.0580657     0.21546   8.443  -3.939
10.00   0.8275  3.4772  -0.2487 .49515748E-01 .64444593E-01 2.589322e-01 .10939076E+01 .10883431E+02 .17926579E+03 .44368804E+03 .65255328E+03 1.0580664     0.21791   8.504  -3.971
10.00   0.8247  3.4758  -0.2685 .50142973E-01 .64117555E-01 2.576192e-01 .11014453E+01 .11010708E+02 .18443391E+03 .45680088E+03 .67300187E+03 1.0580671     0.22056   8.543  -4.003
10.00   0.8218  3.4743  -0.2886 .50822860E-01 .63831772E-01 2.564676e-01 .11104213E+01 .11147589E+02 .18967416E+03 .47011840E+03 .69389375E+03 1.0580678     0.22330   8.581  -4.034
10.00   0.8187  3.4729  -0.3086 .51627005E-01 .63819769E-01 2.564129e-01 .11228756E+01 .11311426E+02 .19510363E+03 .48388827E+03 .71545587E+03 1.0580684     0.22623   8.614  -4.066
10.00   0.8154  3.4715  -0.3286 .52488222E-01 .63909536E-01 2.567643e-01 .11368692E+01 .11486686E+02 .20067475E+03 .49801484E+03 .73762654E+03 1.0580691     0.22935   8.646  -4.098
10.00   0.8120  3.4701  -0.3487 .53392406E-01 .64077246E-01 2.574265e-01 .11520492E+01 .11670290E+02 .20634656E+03 .51239626E+03 .76025222E+03 1.0580698     0.23256   8.676  -4.129
10.00   0.8085  3.4689  -0.3655 .54134923E-01 .64199671E-01 2.579070e-01 .11645384E+01 .11819752E+02 .21103723E+03 .52430215E+03 .77907827E+03 1.0580704     0.23587   8.700  -4.155
10.00   0.8016  3.4674  -0.3879 .55094142E-01 .64409392E-01 2.587336e-01 .11810199E+01 .12012365E+02 .21696999E+03 .53936034E+03 .80294023E+03 1.0580711     0.24239   8.730  -4.186
10.00   0.7891  3.4659  -0.4134 .56119151E-01 .64713042E-01 2.599362e-01 .11990941E+01 .12218239E+02 .22311725E+03 .55495515E+03 .82767251E+03 1.0580718     0.25421   8.757  -4.218
10.00   0.7661  3.4645  -0.4432 .57062402E-01 .64992513E-01 2.610420e-01 .12158059E+01 .12406525E+02 .22877208E+03 .56930746E+03 .85051284E+03 1.0580725     0.27595   8.782  -4.246
10.00   0.5380  3.4603  -0.6271 .57343189E-01 .63068965E-01 2.532664e-01 .12125050E+01 .12414626E+02 .23520428E+03 .58612764E+03 .87993148E+03 1.0580730     0.49153   8.852  -4.280
10.00   0.5966  3.4612  -0.5776 .57521712E-01 .63726423E-01 2.559171e-01 .12181676E+01 .12464791E+02 .23483989E+03 .58505430E+03 .87742340E+03 1.0580730     0.43614   8.838  -4.278
10.00   0.6949  3.4626  -0.5034 .57702560E-01 .64667864E-01 2.597149e-01 .12250474E+01 .12521825E+02 .23382397E+03 .58225806E+03 .87181771E+03 1.0580730     0.34324   8.815  -4.272
